transaction_id,is_suspicious_ground_truth
TXN00003105,False
TXN00003106,False
TXN00003107,False
TXN00003108,False
TXN00003109,True
TXN00003110,False
TXN00003111,False
TXN00003112,False
TXN00003113,True
TXN00003114,True
TXN00003115,False
TXN00003116,False
TXN00003117,False
TXN00003118,False
TXN00003119,False
TXN00003120,False
TXN00003121,False
TXN00003122,False
TXN00003123,False
TXN00003124,False
TXN00003125,False
TXN00003126,False
TXN00003127,False
TXN00003128,False
TXN00003129,False
TXN00003130,False
TXN00003131,False
TXN00003132,False
TXN00003133,False
TXN00003134,False
TXN00003135,False
TXN00003136,False
TXN00003137,False
TXN00003138,False
TXN00003139,False
TXN00003140,False
TXN00003141,False
TXN00003142,False
TXN00003143,False
TXN00003144,False
TXN00003145,False
TXN00003146,False
TXN00003147,False
TXN00003148,False
TXN00003149,False
TXN00003150,False
TXN00003151,False
TXN00003152,False
TXN00003153,False
TXN00003154,False
TXN00003155,False
TXN00003156,False
TXN00003157,False
TXN00003158,False
TXN00003159,False
TXN00003160,False
TXN00003161,False
TXN00003162,False
TXN00003163,False
TXN00003164,False
TXN00003165,False
TXN00003166,False
TXN00003167,False
TXN00003168,False
TXN00003169,False
TXN00003170,False
TXN00003171,False
TXN00003172,False
TXN00003173,False
TXN00003174,False
TXN00003175,False
TXN00003176,False
TXN00003177,False
TXN00003178,False
TXN00003179,False
TXN00003180,False
TXN00003181,False
TXN00003182,False
TXN00003183,False
TXN00003184,False
TXN00003185,False
TXN00003186,False
TXN00003187,False
TXN00003188,False
TXN00003189,False
TXN00003190,False
TXN00003191,False
TXN00003192,False
TXN00003193,False
TXN00003194,False
TXN00003195,False
TXN00003196,False
TXN00003197,False
TXN00003198,False
TXN00003199,False
TXN00003200,False
TXN00003201,False
TXN00003202,False
TXN00003203,False
TXN00003204,False
TXN00003205,False
TXN00003206,False
TXN00003207,False
TXN00003208,False
TXN00003209,False
TXN00003210,False
TXN00003211,False
TXN00003212,False
TXN00003213,False
TXN00003214,False
TXN00003215,False
TXN00003216,False
TXN00003217,False
TXN00003218,False
TXN00003219,False
TXN00003220,False
TXN00003221,False
TXN00003222,False
TXN00003223,False
TXN00003224,False
TXN00003225,False
TXN00003226,False
TXN00003227,False
TXN00003228,False
TXN00003229,False
TXN00003230,False
TXN00003231,False
TXN00003232,False
TXN00003233,False
TXN00003234,False
TXN00003235,False
TXN00003236,False
TXN00003237,False
TXN00003238,False
TXN00003239,False
TXN00003240,False
TXN00003241,False
TXN00003242,True
TXN00003243,False
TXN00003244,False
TXN00003245,False
TXN00003246,False
TXN00003247,False
TXN00003248,False
TXN00003249,False
TXN00003250,False
TXN00003251,False
TXN00003252,False
TXN00003253,False
TXN00003254,False
TXN00003255,False
TXN00003256,False
TXN00003257,False
TXN00003258,False
TXN00003259,False
TXN00003260,False
TXN00003261,False
TXN00003262,False
TXN00003263,False
TXN00003264,False
TXN00003265,False
TXN00003266,False
TXN00003267,False
TXN00003268,False
TXN00003269,False
TXN00003270,False
TXN00003271,False
TXN00003272,False
TXN00003273,False
TXN00003274,False
TXN00003275,False
TXN00003276,False
TXN00003277,False
TXN00003278,False
TXN00003279,False
TXN00003280,False
TXN00003281,False
TXN00003282,False
TXN00003283,False
TXN00003284,False
TXN00003285,False
TXN00003286,False
TXN00003287,True
TXN00003288,False
TXN00003289,False
TXN00003290,False
TXN00003291,False
TXN00003292,False
TXN00003293,False
TXN00003294,False
TXN00003295,False
TXN00003296,False
TXN00003297,False
TXN00003298,False
TXN00003299,False
TXN00003300,False
TXN00003301,False
TXN00003302,False
TXN00003303,False
TXN00003304,False
TXN00003305,False
TXN00003306,False
TXN00003307,False
TXN00003308,False
TXN00003309,False
TXN00003310,False
TXN00003311,False
TXN00003312,False
TXN00003313,False
TXN00003314,False
TXN00003315,False
TXN00003316,False
TXN00003317,False
TXN00003318,False
TXN00003319,False
TXN00003320,False
TXN00003321,False
TXN00003322,False
TXN00003323,False
TXN00003324,False
TXN00003325,False
TXN00003326,False
TXN00003327,False
TXN00003328,False
TXN00003329,False
TXN00003330,False
TXN00003331,False
TXN00003332,False
TXN00003333,False
TXN00003334,False
TXN00003335,False
TXN00003336,False
TXN00003337,False
TXN00003338,False
TXN00003339,False
TXN00003340,False
TXN00003341,False
TXN00003342,False
TXN00003343,False
TXN00003344,False
TXN00003345,False
TXN00003346,False
TXN00003347,False
TXN00003348,False
TXN00003349,False
TXN00003350,False
TXN00003351,False
TXN00003352,False
TXN00003353,False
TXN00003354,False
TXN00003355,False
TXN00003356,False
TXN00003357,False
TXN00003358,False
TXN00003359,False
TXN00003360,False
TXN00003361,False
TXN00003362,False
TXN00003363,False
TXN00003364,False
TXN00003365,False
TXN00003366,False
TXN00003367,False
TXN00003368,False
TXN00003369,False
TXN00003370,False
TXN00003371,False
TXN00003372,False
TXN00003373,False
TXN00003374,False
TXN00003375,False
TXN00003376,False
TXN00003377,False
TXN00003378,False
TXN00003379,False
TXN00003380,False
TXN00003381,False
TXN00003382,False
TXN00003383,False
TXN00003384,False
TXN00003385,False
TXN00003386,False
TXN00003387,False
TXN00003388,False
TXN00003389,False
TXN00003390,False
TXN00003391,False
TXN00003392,False
TXN00003393,False
TXN00003394,False
TXN00003395,False
TXN00003396,False
TXN00003397,False
TXN00003398,False
TXN00003399,False
TXN00003400,False
TXN00003401,False
TXN00003402,False
TXN00003403,False
TXN00003404,False
TXN00003405,False
TXN00003406,False
TXN00003407,False
TXN00003408,False
TXN00003409,False
TXN00003410,False
TXN00003411,False
TXN00003412,False
TXN00003413,False
TXN00003414,False
TXN00003415,False
TXN00003416,False
TXN00003417,False
TXN00003418,False
TXN00003419,False
TXN00003420,False
TXN00003421,False
TXN00003422,False
TXN00003423,False
TXN00003424,False
TXN00003425,False
TXN00003426,False
TXN00003427,False
TXN00003428,False
TXN00003429,False
TXN00003430,False
TXN00003431,False
TXN00003432,False
TXN00003433,False
TXN00003434,False
TXN00003435,False
TXN00003436,False
TXN00003437,True
TXN00003438,False
TXN00003439,False
TXN00003440,False
TXN00003441,False
TXN00003442,False
TXN00003443,False
TXN00003444,False
TXN00003445,False
TXN00003446,False
TXN00003447,False
TXN00003448,False
TXN00003449,False
TXN00003450,False
TXN00003451,False
TXN00003452,False
TXN00003453,False
TXN00003454,False
TXN00003455,False
TXN00003456,False
TXN00003457,True
TXN00003458,False
TXN00003459,False
TXN00003460,False
TXN00003461,False
TXN00003462,False
TXN00003463,True
TXN00003464,False
TXN00003465,False
TXN00003466,False
TXN00003467,False
TXN00003468,False
TXN00003469,False
TXN00003470,False
TXN00003471,False
TXN00003472,False
TXN00003473,False
TXN00003474,False
TXN00003475,False
TXN00003476,False
TXN00003477,False
TXN00003478,False
TXN00003479,False
TXN00003480,False
TXN00003481,False
TXN00003482,False
TXN00003483,False
TXN00003484,False
TXN00003485,False
TXN00003486,False
TXN00003487,False
TXN00003488,False
TXN00003489,False
TXN00003490,False
TXN00003491,False
TXN00003492,False
TXN00003493,False
TXN00003494,False
TXN00003495,False
TXN00003496,False
TXN00003497,False
TXN00003498,False
TXN00003499,False
TXN00003500,False
TXN00003501,False
TXN00003502,False
TXN00003503,False
TXN00003504,False
TXN00003505,False
TXN00003506,False
TXN00003507,False
TXN00003508,False
TXN00003509,False
TXN00003510,False
TXN00003511,False
TXN00003512,False
TXN00003513,False
TXN00003514,False
TXN00003515,False
TXN00003516,False
TXN00003517,False
TXN00003518,False
TXN00003519,False
TXN00003520,False
TXN00003521,False
TXN00003522,False
TXN00003523,False
TXN00003524,False
TXN00003525,False
TXN00003526,False
TXN00003527,False
TXN00003528,False
TXN00003529,False
TXN00003530,False
TXN00003531,False
TXN00003532,False
TXN00003533,False
TXN00003534,False
TXN00003535,False
TXN00003536,False
TXN00003537,False
TXN00003538,False
TXN00003539,False
TXN00003540,False
TXN00003541,False
TXN00003542,False
TXN00003543,False
TXN00003544,False
TXN00003545,False
TXN00003546,False
TXN00003547,False
TXN00003548,False
TXN00003549,False
TXN00003550,False
TXN00003551,False
TXN00003552,False
TXN00003553,False
TXN00003554,False
TXN00003555,False
TXN00003556,False
TXN00003557,False
TXN00003558,False
TXN00003559,False
TXN00003560,False
TXN00003561,False
TXN00003562,False
TXN00003563,False
TXN00003564,False
TXN00003565,False
TXN00003566,False
TXN00003567,False
TXN00003568,False
TXN00003569,False
TXN00003570,False
TXN00003571,False
TXN00003572,False
TXN00003573,False
TXN00003574,False
TXN00003575,False
TXN00003576,False
TXN00003577,False
TXN00003578,False
TXN00003579,False
TXN00003580,False
TXN00003581,False
TXN00003582,False
TXN00003583,False
TXN00003584,False
TXN00003585,False
TXN00003586,False
TXN00003587,False
TXN00003588,False
TXN00003589,False
TXN00003590,False
TXN00003591,False
TXN00003592,False
TXN00003593,False
TXN00003594,False
TXN00003595,False
TXN00003596,False
TXN00003597,False
TXN00003598,False
TXN00003599,False
TXN00003600,False
TXN00003601,False
TXN00003602,False
TXN00003603,False
TXN00003604,False
TXN00003605,False
TXN00003606,False
TXN00003607,False
TXN00003608,False
TXN00003609,False
TXN00003610,False
TXN00003611,False
TXN00003612,False
TXN00003613,False
TXN00003614,False
TXN00003615,False
TXN00003616,False
TXN00003617,False
TXN00003618,False
TXN00003619,False
TXN00003620,False
TXN00003621,False
TXN00003622,False
TXN00003623,False
TXN00003624,False
TXN00003625,False
TXN00003626,False
TXN00003627,False
TXN00003628,False
TXN00003629,False
TXN00003630,False
TXN00003631,False
TXN00003632,False
TXN00003633,False
TXN00003634,False
TXN00003635,False
TXN00003636,False
TXN00003637,False
TXN00003638,False
TXN00003639,False
TXN00003640,False
TXN00003641,False
TXN00003642,False
TXN00003643,False
TXN00003644,False
TXN00003645,False
TXN00003646,False
TXN00003647,False
TXN00003648,False
TXN00003649,False
TXN00003650,False
TXN00003651,False
TXN00003652,False
TXN00003653,False
TXN00003654,False
TXN00003655,False
TXN00003656,False
TXN00003657,False
TXN00003658,False
TXN00003659,False
TXN00003660,False
TXN00003661,False
TXN00003662,False
TXN00003663,False
TXN00003664,False
TXN00003665,False
TXN00003666,False
TXN00003667,False
TXN00003668,False
TXN00003669,False
TXN00003670,False
TXN00003671,False
TXN00003672,False
TXN00003673,False
TXN00003674,False
TXN00003675,False
TXN00003676,False
TXN00003677,False
TXN00003678,False
TXN00003679,False
TXN00003680,True
TXN00003681,False
TXN00003682,False
TXN00003683,False
TXN00003684,False
TXN00003685,False
TXN00003686,False
TXN00003687,False
TXN00003688,False
TXN00003689,False
TXN00003690,False
TXN00003691,False
TXN00003692,False
TXN00003693,False
TXN00003694,False
TXN00003695,False
TXN00003696,False
TXN00003697,False
TXN00003698,False
TXN00003699,False
TXN00003700,False
TXN00003701,False
TXN00003702,False
TXN00003703,False
TXN00003704,False
TXN00003705,False
TXN00003706,False
TXN00003707,False
TXN00003708,False
TXN00003709,False
TXN00003710,False
TXN00003711,False
TXN00003712,False
TXN00003713,False
TXN00003714,False
TXN00003715,True
TXN00003716,False
TXN00003717,False
TXN00003718,False
TXN00003719,False
TXN00003720,False
TXN00003721,False
TXN00003722,False
TXN00003723,False
TXN00003724,False
TXN00003725,False
TXN00003726,False
TXN00003727,False
TXN00003728,False
TXN00003729,False
TXN00003730,False
TXN00003731,False
TXN00003732,False
TXN00003733,False
TXN00003734,False
TXN00003735,False
TXN00003736,False
TXN00003737,False
TXN00003738,False
TXN00003739,False
TXN00003740,False
TXN00003741,False
TXN00003742,False
TXN00003743,False
TXN00003744,False
TXN00003745,False
TXN00003746,False
TXN00003747,False
TXN00003748,False
TXN00003749,False
TXN00003750,False
TXN00003751,False
TXN00003752,False
TXN00003753,False
TXN00003754,False
TXN00003755,False
TXN00003756,False
TXN00003757,False
TXN00003758,False
TXN00003759,True
TXN00003760,False
TXN00003761,False
TXN00003762,False
TXN00003763,False
TXN00003764,True
TXN00003765,False
TXN00003766,False
TXN00003767,False
TXN00003768,False
TXN00003769,False
TXN00003770,False
TXN00003771,False
TXN00003772,False
TXN00003773,False
TXN00003774,False
TXN00003775,False
TXN00003776,False
TXN00003777,False
TXN00003778,False
TXN00003779,False
TXN00003780,False
TXN00003781,False
TXN00003782,False
TXN00003783,False
TXN00003784,False
TXN00003785,False
TXN00003786,False
TXN00003787,True
TXN00003788,False
TXN00003789,False
TXN00003790,False
TXN00003791,False
TXN00003792,False
TXN00003793,False
TXN00003794,False
TXN00003795,False
TXN00003796,False
TXN00003797,False
TXN00003798,False
TXN00003799,False
TXN00003800,False
TXN00003801,False
TXN00003802,False
TXN00003803,False
TXN00003804,False
TXN00003805,False
TXN00003806,False
TXN00003807,False
TXN00003808,False
TXN00003809,False
TXN00003810,False
TXN00003811,False
TXN00003812,False
TXN00003813,False
TXN00003814,False
TXN00003815,False
TXN00003816,False
TXN00003817,False
TXN00003818,False
TXN00003819,False
TXN00003820,False
TXN00003821,False
TXN00003822,False
TXN00003823,False
TXN00003824,False
TXN00003825,False
TXN00003826,False
TXN00003827,False
TXN00003828,False
TXN00003829,False
TXN00003830,False
TXN00003831,False
TXN00003832,False
TXN00003833,False
TXN00003834,False
TXN00003835,False
TXN00003836,False
TXN00003837,False
TXN00003838,False
TXN00003839,False
TXN00003840,False
TXN00003841,False
TXN00003842,False
TXN00003843,False
TXN00003844,False
TXN00003845,False
TXN00003846,False
TXN00003847,False
TXN00003848,False
TXN00003849,False
TXN00003850,False
TXN00003851,False
TXN00003852,False
TXN00003853,False
TXN00003854,False
TXN00003855,False
TXN00003856,False
TXN00003857,False
TXN00003858,False
TXN00003859,False
TXN00003860,False
TXN00003861,False
TXN00003862,False
TXN00003863,False
TXN00003864,False
TXN00003865,False
TXN00003866,False
TXN00003867,False
TXN00003868,False
TXN00003869,False
TXN00003870,False
TXN00003871,False
TXN00003872,False
TXN00003873,False
TXN00003874,False
TXN00003875,False
TXN00003876,False
TXN00003877,False
TXN00003878,False
TXN00003879,False
TXN00003880,False
TXN00003881,False
TXN00003882,False
TXN00003883,False
TXN00003884,False
TXN00003885,False
TXN00003886,False
TXN00003887,False
TXN00003888,False
TXN00003889,False
TXN00003890,False
TXN00003891,False
TXN00003892,False
TXN00003893,False
TXN00003894,False
TXN00003895,False
TXN00003896,False
TXN00003897,False
TXN00003898,False
TXN00003899,False
TXN00003900,False
TXN00003901,False
TXN00003902,False
TXN00003903,False
TXN00003904,False
TXN00003905,False
TXN00003906,False
TXN00003907,False
TXN00003908,False
TXN00003909,False
TXN00003910,False
TXN00003911,False
TXN00003912,False
TXN00003913,False
TXN00003914,False
TXN00003915,False
TXN00003916,False
TXN00003917,False
TXN00003918,False
TXN00003919,False
TXN00003920,False
TXN00003921,False
TXN00003922,False
TXN00003923,False
TXN00003924,False
TXN00003925,False
TXN00003926,False
TXN00003927,False
TXN00003928,False
TXN00003929,False
TXN00003930,False
TXN00003931,False
TXN00003932,False
TXN00003933,False
TXN00003934,False
TXN00003935,False
TXN00003936,False
TXN00003937,False
TXN00003938,False
TXN00003939,False
TXN00003940,False
TXN00003941,False
TXN00003942,False
TXN00003943,False
TXN00003944,False
TXN00003945,False
TXN00003946,False
TXN00003947,False
TXN00003948,False
TXN00003949,False
TXN00003950,False
TXN00003951,False
TXN00003952,False
TXN00003953,False
TXN00003954,False
TXN00003955,False
TXN00003956,False
TXN00003957,False
TXN00003958,False
TXN00003959,False
TXN00003960,False
TXN00003961,False
TXN00003962,False
TXN00003963,False
TXN00003964,False
TXN00003965,False
TXN00003966,False
TXN00003967,False
TXN00003968,False
TXN00003969,False
TXN00003970,False
TXN00003971,False
TXN00003972,False
TXN00003973,False
TXN00003974,False
TXN00003975,False
TXN00003976,False
TXN00003977,False
TXN00003978,False
TXN00003979,False
TXN00003980,False
TXN00003981,False
TXN00003982,False
TXN00003983,False
TXN00003984,False
TXN00003985,False
TXN00003986,False
TXN00003987,False
TXN00003988,False
TXN00003989,False
TXN00003990,False
TXN00003991,False
TXN00003992,False
TXN00003993,False
TXN00003994,False
TXN00003995,False
TXN00003996,False
TXN00003997,False
TXN00003998,False
TXN00003999,False
TXN00004000,False
TXN00004001,False
TXN00004002,False
TXN00004003,False
TXN00004004,False
TXN00004005,False
TXN00004006,False
TXN00004007,False
TXN00004008,False
TXN00004009,False
TXN00004010,False
TXN00004011,False
TXN00004012,False
TXN00004013,False
TXN00004014,False
TXN00004015,False
TXN00004016,False
TXN00004017,False
TXN00004018,False
TXN00004019,False
TXN00004020,False
TXN00004021,False
TXN00004022,False
TXN00004023,False
TXN00004024,False
TXN00004025,False
TXN00004026,False
TXN00004027,False
TXN00004028,False
TXN00004029,False
TXN00004030,False
TXN00004031,False
TXN00004032,False
TXN00004033,False
TXN00004034,False
TXN00004035,False
TXN00004036,False
TXN00004037,False
TXN00004038,False
TXN00004039,False
TXN00004040,False
TXN00004041,False
TXN00004042,False
TXN00004043,False
TXN00004044,False
TXN00004045,False
TXN00004046,False
TXN00004047,False
TXN00004048,False
TXN00004049,False
TXN00004050,False
TXN00004051,False
TXN00004052,False
TXN00004053,False
TXN00004054,False
TXN00004055,False
TXN00004056,False
TXN00004057,False
TXN00004058,False
TXN00004059,False
TXN00004060,False
TXN00004061,False
TXN00004062,False
TXN00004063,False
TXN00004064,False
TXN00004065,False
TXN00004066,False
TXN00004067,False
TXN00004068,False
TXN00004069,False
TXN00004070,False
TXN00004071,False
TXN00004072,False
TXN00004073,False
TXN00004074,False
TXN00004075,False
TXN00004076,False
TXN00004077,False
TXN00004078,False
TXN00004079,False
TXN00004080,False
TXN00004081,False
TXN00004082,False
TXN00004083,False
TXN00004084,False
TXN00004085,False
TXN00004086,False
TXN00004087,False
TXN00004088,False
TXN00004089,False
TXN00004090,True
TXN00004091,False
TXN00004092,False
TXN00004093,False
TXN00004094,False
TXN00004095,False
TXN00004096,False
TXN00004097,False
TXN00004098,False
TXN00004099,False
TXN00004100,False
TXN00004101,False
TXN00004102,False
TXN00004103,False
TXN00004104,False
TXN00004105,False
TXN00004106,False
TXN00004107,False
TXN00004108,False
TXN00004109,False
TXN00004110,False
TXN00004111,False
TXN00004112,False
TXN00004113,False
TXN00004114,False
TXN00004115,False
TXN00004116,False
TXN00004117,False
TXN00004118,False
TXN00004119,False
TXN00004120,False
TXN00004121,False
TXN00004122,False
TXN00004123,False
TXN00004124,False
TXN00004125,False
TXN00004126,False
TXN00004127,False
TXN00004128,False
TXN00004129,False
TXN00004130,False
TXN00004131,False
TXN00004132,False
TXN00004133,False
TXN00004134,False
TXN00004135,False
TXN00004136,False
TXN00004137,False
TXN00004138,False
TXN00004139,False
TXN00004140,True
TXN00004141,False
TXN00004142,False
TXN00004143,False
TXN00004144,False
TXN00004145,False
TXN00004146,False
TXN00004147,False
TXN00004148,False
TXN00004149,False
TXN00004150,False
TXN00004151,False
TXN00004152,False
TXN00004153,False
TXN00004154,False
TXN00004155,False
TXN00004156,False
TXN00004157,False
TXN00004158,False
TXN00004159,False
TXN00004160,False
TXN00004161,False
TXN00004162,False
TXN00004163,False
TXN00004164,False
TXN00004165,False
TXN00004166,False
TXN00004167,False
TXN00004168,False
TXN00004169,False
TXN00004170,False
TXN00004171,False
TXN00004172,False
TXN00004173,False
TXN00004174,False
TXN00004175,False
TXN00004176,False
TXN00004177,False
TXN00004178,False
TXN00004179,False
TXN00004180,False
TXN00004181,False
TXN00004182,False
TXN00004183,False
TXN00004184,False
TXN00004185,False
TXN00004186,False
TXN00004187,False
TXN00004188,False
TXN00004189,False
TXN00004190,False
TXN00004191,False
TXN00004192,False
TXN00004193,False
TXN00004194,False
TXN00004195,False
TXN00004196,False
TXN00004197,False
TXN00004198,False
TXN00004199,False
TXN00004200,False
TXN00004201,False
TXN00004202,False
TXN00004203,False
TXN00004204,False
TXN00004205,False
TXN00004206,False
TXN00004207,False
TXN00004208,False
TXN00004209,False
TXN00004210,False
TXN00004211,False
TXN00004212,False
TXN00004213,False
TXN00004214,False
TXN00004215,False
TXN00004216,False
TXN00004217,False
TXN00004218,False
TXN00004219,False
TXN00004220,False
TXN00004221,False
TXN00004222,False
TXN00004223,False
TXN00004224,False
TXN00004225,False
TXN00004226,False
TXN00004227,False
TXN00004228,False
TXN00004229,False
TXN00004230,False
TXN00004231,False
TXN00004232,False
TXN00004233,False
TXN00004234,False
TXN00004235,False
TXN00004236,False
TXN00004237,False
TXN00004238,False
TXN00004239,False
TXN00004240,False
TXN00004241,False
TXN00004242,False
TXN00004243,False
TXN00004244,False
TXN00004245,False
TXN00004246,False
TXN00004247,False
TXN00004248,False
TXN00004249,False
TXN00004250,False
TXN00004251,False
TXN00004252,False
TXN00004253,False
TXN00004254,False
TXN00004255,False
TXN00004256,False
TXN00004257,False
TXN00004258,False
TXN00004259,False
TXN00004260,False
TXN00004261,False
TXN00004262,False
TXN00004263,False
TXN00004264,False
TXN00004265,False
TXN00004266,False
TXN00004267,False
TXN00004268,False
TXN00004269,False
TXN00004270,False
TXN00004271,False
TXN00004272,False
TXN00004273,False
TXN00004274,False
TXN00004275,False
TXN00004276,False
TXN00004277,False
TXN00004278,False
TXN00004279,False
TXN00004280,False
TXN00004281,False
TXN00004282,False
TXN00004283,False
TXN00004284,False
TXN00004285,False
TXN00004286,False
TXN00004287,False
TXN00004288,False
TXN00004289,False
TXN00004290,False
TXN00004291,False
TXN00004292,False
TXN00004293,False
TXN00004294,False
TXN00004295,False
TXN00004296,False
TXN00004297,False
TXN00004298,False
TXN00004299,False
TXN00004300,False
TXN00004301,False
TXN00004302,False
TXN00004303,False
TXN00004304,False
TXN00004305,False
TXN00004306,False
TXN00004307,False
TXN00004308,False
TXN00004309,False
TXN00004310,False
TXN00004311,False
TXN00004312,False
TXN00004313,False
TXN00004314,False
TXN00004315,False
TXN00004316,False
TXN00004317,False
TXN00004318,False
TXN00004319,False
TXN00004320,False
TXN00004321,False
TXN00004322,False
TXN00004323,False
TXN00004324,False
TXN00004325,False
TXN00004326,False
TXN00004327,False
TXN00004328,False
TXN00004329,False
TXN00004330,False
TXN00004331,False
TXN00004332,False
TXN00004333,False
TXN00004334,False
TXN00004335,False
TXN00004336,False
TXN00004337,False
TXN00004338,False
TXN00004339,False
TXN00004340,False
TXN00004341,False
TXN00004342,False
TXN00004343,False
TXN00004344,False
TXN00004345,False
TXN00004346,False
TXN00004347,False
TXN00004348,False
TXN00004349,False
TXN00004350,False
TXN00004351,False
TXN00004352,False
TXN00004353,False
TXN00004354,False
TXN00004355,False
TXN00004356,False
TXN00004357,False
TXN00004358,False
TXN00004359,False
TXN00004360,False
TXN00004361,False
TXN00004362,False
TXN00004363,False
TXN00004364,False
TXN00004365,False
TXN00004366,False
TXN00004367,False
TXN00004368,False
TXN00004369,False
TXN00004370,False
TXN00004371,False
TXN00004372,False
TXN00004373,False
TXN00004374,False
TXN00004375,False
TXN00004376,True
TXN00004377,False
TXN00004378,False
TXN00004379,False
TXN00004380,False
TXN00004381,False
TXN00004382,False
TXN00004383,False
TXN00004384,False
TXN00004385,False
TXN00004386,False
TXN00004387,False
TXN00004388,False
TXN00004389,False
TXN00004390,False
TXN00004391,False
TXN00004392,False
TXN00004393,True
TXN00004394,False
TXN00004395,False
TXN00004396,False
TXN00004397,False
TXN00004398,False
TXN00004399,False
TXN00004400,False
TXN00004401,False
TXN00004402,False
TXN00004403,False
TXN00004404,False
TXN00004405,False
TXN00004406,False
TXN00004407,False
TXN00004408,False
TXN00004409,False
TXN00004410,False
TXN00004411,False
TXN00004412,False
TXN00004413,False
TXN00004414,False
TXN00004415,False
TXN00004416,False
TXN00004417,False
TXN00004418,False
TXN00004419,False
TXN00004420,False
TXN00004421,False
TXN00004422,False
TXN00004423,False
TXN00004424,False
TXN00004425,False
TXN00004426,False
TXN00004427,False
TXN00004428,False
TXN00004429,False
TXN00004430,False
TXN00004431,False
TXN00004432,False
TXN00004433,False
TXN00004434,False
TXN00004435,False
TXN00004436,False
TXN00004437,False
TXN00004438,False
TXN00004439,False
TXN00004440,False
TXN00004441,False
TXN00004442,False
TXN00004443,False
TXN00004444,False
TXN00004445,False
TXN00004446,False
TXN00004447,False
TXN00004448,False
TXN00004449,False
TXN00004450,False
TXN00004451,False
TXN00004452,False
TXN00004453,False
TXN00004454,False
TXN00004455,False
TXN00004456,False
TXN00004457,False
TXN00004458,False
TXN00004459,False
TXN00004460,False
TXN00004461,False
TXN00004462,False
TXN00004463,False
TXN00004464,False
TXN00004465,True
TXN00004466,False
TXN00004467,False
TXN00004468,True
TXN00004469,False
TXN00004470,False
TXN00004471,False
TXN00004472,False
TXN00004473,False
TXN00004474,False
TXN00004475,False
TXN00004476,False
TXN00004477,False
TXN00004478,False
TXN00004479,False
TXN00004480,False
TXN00004481,False
TXN00004482,False
TXN00004483,False
TXN00004484,False
TXN00004485,False
TXN00004486,False
TXN00004487,False
TXN00004488,False
TXN00004489,False
TXN00004490,False
TXN00004491,False
TXN00004492,False
TXN00004493,False
TXN00004494,False
TXN00004495,False
TXN00004496,False
TXN00004497,False
TXN00004498,False
TXN00004499,False
TXN00004500,False
TXN00004501,False
TXN00004502,False
TXN00004503,False
TXN00004504,False
TXN00004505,False
TXN00004506,False
TXN00004507,False
TXN00004508,False
TXN00004509,False
TXN00004510,False
TXN00004511,False
TXN00004512,False
TXN00004513,False
TXN00004514,False
TXN00004515,False
TXN00004516,False
TXN00004517,False
TXN00004518,False
TXN00004519,False
TXN00004520,False
TXN00004521,False
TXN00004522,False
TXN00004523,True
TXN00004524,False
TXN00004525,False
TXN00004526,False
TXN00004527,False
TXN00004528,False
TXN00004529,False
TXN00004530,False
TXN00004531,False
TXN00004532,False
TXN00004533,False
TXN00004534,False
TXN00004535,False
TXN00004536,False
TXN00004537,False
TXN00004538,False
TXN00004539,False
TXN00004540,False
TXN00004541,False
TXN00004542,False
TXN00004543,False
TXN00004544,False
TXN00004545,False
TXN00004546,False
TXN00004547,False
TXN00004548,False
TXN00004549,False
TXN00004550,False
TXN00004551,False
TXN00004552,False
TXN00004553,False
TXN00004554,False
TXN00004555,False
TXN00004556,False
TXN00004557,False
TXN00004558,False
TXN00004559,False
TXN00004560,False
TXN00004561,False
TXN00004562,False
TXN00004563,True
TXN00004564,False
TXN00004565,False
TXN00004566,False
TXN00004567,False
TXN00004568,False
TXN00004569,False
TXN00004570,False
TXN00004571,False
TXN00004572,False
TXN00004573,False
TXN00004574,False
TXN00004575,False
TXN00004576,False
TXN00004577,False
TXN00004578,False
TXN00004579,False
TXN00004580,False
TXN00004581,False
TXN00004582,False
TXN00004583,False
TXN00004584,False
TXN00004585,False
TXN00004586,False
TXN00004587,False
TXN00004588,False
TXN00004589,False
TXN00004590,False
TXN00004591,False
TXN00004592,False
TXN00004593,False
TXN00004594,False
TXN00004595,False
TXN00004596,False
TXN00004597,False
TXN00004598,True
TXN00004599,True
TXN00004600,False
TXN00004601,False
TXN00004602,False
TXN00004603,False
TXN00004604,False
TXN00004605,False
TXN00004606,False
TXN00004607,False
TXN00004608,False
TXN00004609,False
TXN00004610,False
TXN00004611,False
TXN00004612,False
TXN00004613,False
TXN00004614,False
TXN00004615,False
TXN00004616,False
TXN00004617,False
TXN00004618,False
TXN00004619,False
TXN00004620,False
TXN00004621,False
TXN00004622,False
TXN00004623,False
TXN00004624,False
TXN00004625,False
TXN00004626,False
TXN00004627,False
TXN00004628,False
TXN00004629,False
TXN00004630,False
TXN00004631,False
TXN00004632,False
TXN00004633,False
TXN00004634,False
TXN00004635,False
TXN00004636,False
TXN00004637,False
TXN00004638,False
TXN00004639,False
TXN00004640,False
TXN00004641,False
TXN00004642,False
TXN00004643,False
TXN00004644,False
TXN00004645,False
TXN00004646,False
TXN00004647,True
TXN00004648,False
TXN00004649,False
TXN00004650,False
TXN00004651,False
TXN00004652,False
TXN00004653,False
TXN00004654,False
TXN00004655,False
TXN00004656,False
TXN00004657,False
